room_id;room_type;city;borough;neighborhood;reviews;overall_satisfaction;accommodates;bedrooms;price;property_type
4191215;Private room;Sao Paulo;SAO PAULO;Alto de Pinheiros;3;4.5;2;1.0;25.0;Apartment
15322797;Private room;Sao Paulo;SAO PAULO;Pinheiros;5;5.0;2;1.0;20.0;Apartment
14522453;Private room;Sao Paulo;SAO PAULO;Perdizes;0;0.0;1;1.0;19.0;Dorm
240617;Private room;Sao Paulo;SAO PAULO;Lapa;0;0.0;1;1.0;18.0;Apartment
2735968;Private room;Sao Paulo;SAO PAULO;Alto de Pinheiros;0;0.0;2;1.0;24.0;House
5076793;Private room;Sao Paulo;SAO PAULO;Alto de Pinheiros;1;0.0;2;1.0;21.0;House
7215785;Private room;Sao Paulo;SAO PAULO;Pinheiros;12;5.0;1;1.0;28.0;Apartment
13837807;Private room;Sao Paulo;SAO PAULO;Alto de Pinheiros;0;0.0;1;1.0;21.0;House
7010494;Private room;Sao Paulo;SAO PAULO;Pinheiros;1;0.0;2;1.0;22.0;House
17764792;Private room;Sao Paulo;SAO PAULO;Perdizes;0;0.0;2;1.0;31.0;House
16662279;Private room;Sao Paulo;SAO PAULO;Pinheiros;1;0.0;3;1.0;19.0;House
18697680;Private room;Sao Paulo;SAO PAULO;Pinheiros;0;0.0;3;1.0;40.0;Apartment
9359289;Private room;Sao Paulo;SAO PAULO;Butantã;17;5.0;1;1.0;31.0;House
19055816;Private room;Sao Paulo;SAO PAULO;Pinheiros;0;0.0;2;1.0;31.0;Apartment
7064190;Private room;Sao Paulo;SAO PAULO;Pinheiros;6;5.0;1;1.0;19.0;Apartment
6835072;Private room;Sao Paulo;SAO PAULO;Pinheiros;3;4.5;2;1.0;39.0;Apartment
1759436;Private room;Sao Paulo;SAO PAULO;Butantã;12;5.0;1;1.0;10.0;House
6185376;Private room;Sao Paulo;SAO PAULO;Lapa;1;0.0;1;1.0;21.0;House
13604189;Private room;Sao Paulo;SAO PAULO;Moema;8;5.0;2;1.0;16.0;House
5523622;Private room;Sao Paulo;SAO PAULO;Alto de Pinheiros;19;5.0;1;1.0;15.0;House
19154436;Private room;Sao Paulo;SAO PAULO;Consolação;0;0.0;2;1.0;22.0;Apartment
5822124;Private room;Sao Paulo;SAO PAULO;Bela Vista;1;0.0;1;1.0;31.0;Apartment
8189119;Private room;Sao Paulo;SAO PAULO;República;0;0.0;2;1.0;16.0;Apartment
14732056;Private room;Sao Paulo;SAO PAULO;República;0;0.0;1;1.0;22.0;Apartment
17217697;Private room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;2;1.0;24.0;Apartment
15882605;Private room;Sao Paulo;SAO PAULO;Consolação;0;0.0;1;1.0;28.0;Apartment
16322779;Private room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;1;1.0;16.0;Apartment
12145211;Private room;Sao Paulo;SAO PAULO;Consolação;2;0.0;2;1.0;25.0;Apartment
11256553;Private room;Sao Paulo;SAO PAULO;Consolação;1;0.0;1;1.0;20.0;Apartment
16121297;Private room;Sao Paulo;SAO PAULO;Bela Vista;0;0.0;1;1.0;37.0;Apartment
13450563;Private room;Sao Paulo;SAO PAULO;República;12;5.0;2;1.0;21.0;Apartment
17761761;Private room;Sao Paulo;SAO PAULO;Bela Vista;2;0.0;2;1.0;22.0;Apartment
17402366;Private room;Sao Paulo;SAO PAULO;Consolação;0;0.0;1;1.0;31.0;Apartment
11018374;Private room;Sao Paulo;SAO PAULO;Bela Vista;1;0.0;1;1.0;16.0;Apartment
27684;Private room;Sao Paulo;SAO PAULO;Consolação;75;4.5;2;1.0;31.0;House
15728971;Private room;Sao Paulo;SAO PAULO;Anhangüera;0;0.0;2;1.0;31.0;House
15851596;Private room;Sao Paulo;OSASCO;Osasco;0;0.0;2;1.0;36.0;Apartment
8685295;Private room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;2;1.0;39.0;Bed & Breakfast
19050767;Private room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;2;1.0;26.0;Apartment
19355697;Private room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;1;1.0;21.0;Apartment
13297315;Private room;Sao Paulo;SAO PAULO;Vila Mariana;10;5.0;1;1.0;10.0;Apartment
11591995;Private room;Sao Paulo;SAO PAULO;Liberdade;2;0.0;2;1.0;28.0;House
11408957;Private room;Sao Paulo;SAO PAULO;Vila Mariana;2;0.0;2;1.0;36.0;Apartment
14825466;Private room;Sao Paulo;SAO PAULO;Jardim Paulista;13;5.0;1;1.0;28.0;Apartment
13317532;Private room;Sao Paulo;SAO PAULO;Vila Mariana;5;5.0;2;1.0;33.0;Apartment
15395019;Private room;Sao Paulo;SAO PAULO;Liberdade;0;0.0;1;1.0;28.0;House
18976232;Private room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;2;1.0;36.0;Apartment
13495332;Private room;Sao Paulo;SAO CAETANO DO SUL;São Caetano do Sul;0;0.0;2;1.0;25.0;Apartment
15435511;Private room;Sao Paulo;SAO PAULO;Vila Prudente;0;0.0;2;1.0;20.0;Apartment
19208297;Private room;Sao Paulo;SAO PAULO;Bela Vista;0;0.0;1;1.0;19.0;Apartment
10401614;Private room;Sao Paulo;SAO PAULO;Bela Vista;0;0.0;1;1.0;25.0;House
12136787;Private room;Sao Paulo;SAO PAULO;República;6;5.0;3;1.0;28.0;Apartment
18395182;Private room;Sao Paulo;SAO PAULO;República;0;0.0;2;1.0;26.0;Apartment
2659945;Private room;Sao Paulo;SAO PAULO;Consolação;27;5.0;2;1.0;21.0;Apartment
15495209;Private room;Sao Paulo;SAO PAULO;Bela Vista;1;0.0;2;1.0;30.0;Apartment
3233985;Private room;Sao Paulo;SAO PAULO;Campo Belo;1;0.0;3;1.0;10.0;House
5021539;Private room;Sao Paulo;SAO PAULO;Saúde;0;0.0;1;1.0;28.0;House
14930037;Private room;Sao Paulo;SAO PAULO;Saúde;0;0.0;2;1.0;37.0;Apartment
18547456;Private room;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;1;1.0;25.0;Apartment
424414;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;22.0;Other
3124476;Private room;Sao Paulo;SAO PAULO;Saúde;0;0.0;2;1.0;37.0;House
3062232;Private room;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;3;1.0;25.0;House
4540416;Private room;Sao Paulo;SAO PAULO;Saúde;3;4.5;2;1.0;12.0;Apartment
16381652;Private room;Sao Paulo;SAO PAULO;Saúde;0;0.0;1;1.0;15.0;House
8941653;Private room;Sao Paulo;SAO PAULO;Saúde;0;0.0;2;1.0;25.0;Apartment
16692088;Private room;Sao Paulo;SAO PAULO;Jabaquara;0;0.0;2;1.0;31.0;Apartment
10221975;Private room;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;1;1.0;36.0;House
13088116;Private room;Sao Paulo;SAO PAULO;Saúde;0;0.0;2;1.0;31.0;House
18180354;Private room;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;1;0.0;34.0;Guest suite
17386453;Private room;Sao Paulo;SAO PAULO;Saúde;0;0.0;1;1.0;36.0;Apartment
19160685;Private room;Sao Paulo;SAO PAULO;Jardim Paulista;1;0.0;1;1.0;22.0;Apartment
6412469;Private room;Sao Paulo;SAO PAULO;Vila Mariana;4;5.0;2;1.0;19.0;Apartment
9206598;Private room;Sao Paulo;SAO PAULO;Moema;5;5.0;2;1.0;31.0;House
8931623;Private room;Sao Paulo;SANTO ANDRE;Santo André;0;0.0;1;1.0;15.0;Dorm
16566413;Private room;Sao Paulo;SAO PAULO;Grajaú;0;0.0;1;0.0;25.0;Apartment
14731802;Private room;Sao Paulo;SAO PAULO;Cidade Dutra;1;0.0;2;1.0;24.0;House
13330558;Private room;Sao Paulo;SAO PAULO;Grajaú;1;0.0;2;1.0;19.0;House
17831458;Private room;Sao Paulo;SAO BERNARDO DO CAMPO;São Bernardo do Campo;0;0.0;1;1.0;9.0;House
17880166;Private room;Sao Paulo;SAO BERNARDO DO CAMPO;São Bernardo do Campo;0;0.0;1;1.0;11.0;House
16037122;Private room;Sao Paulo;SAO BERNARDO DO CAMPO;São Bernardo do Campo;5;5.0;2;1.0;31.0;Apartment
15755544;Private room;Sao Paulo;SAO BERNARDO DO CAMPO;São Bernardo do Campo;0;0.0;2;1.0;11.0;Apartment
13124702;Private room;Sao Paulo;SANTO ANDRE;Santo André;1;0.0;2;1.0;25.0;Apartment
16494046;Private room;Sao Paulo;SAO BERNARDO DO CAMPO;São Bernardo do Campo;0;0.0;2;1.0;41.0;Bed & Breakfast
18508722;Private room;Sao Paulo;SAO BERNARDO DO CAMPO;São Bernardo do Campo;0;0.0;2;1.0;15.0;Apartment
16846270;Private room;Sao Paulo;SAO PAULO;Jardim São Luís;0;0.0;1;1.0;12.0;House
8388585;Private room;Sao Paulo;SAO PAULO;Jardim Ângela;0;0.0;13;1.0;30.0;Bed & Breakfast
6556042;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;2;1.0;21.0;House
165480;Private room;Sao Paulo;SAO PAULO;Socorro;0;0.0;2;1.0;34.0;House
14414365;Private room;Sao Paulo;SAO PAULO;Cidade Dutra;4;5.0;5;1.0;22.0;House
10227576;Private room;Sao Paulo;SAO PAULO;Socorro;4;5.0;2;1.0;39.0;Guest suite
9259843;Private room;Sao Paulo;SAO PAULO;Vila Sônia;0;0.0;1;1.0;12.0;Apartment
13768393;Private room;Sao Paulo;SAO PAULO;Vila Andrade;0;0.0;3;1.0;11.0;Apartment
9065180;Private room;Sao Paulo;SAO PAULO;Vila Andrade;1;0.0;1;1.0;19.0;Apartment
15519762;Private room;Sao Paulo;SAO PAULO;Vila Andrade;3;5.0;2;1.0;16.0;Loft
13147843;Private room;Sao Paulo;SAO PAULO;Vila Andrade;2;0.0;2;2.0;15.0;Apartment
8569329;Private room;Sao Paulo;SAO PAULO;Morumbi;0;0.0;1;1.0;28.0;Apartment
5201042;Private room;Sao Paulo;SAO PAULO;Jardim São Luís;0;0.0;2;1.0;31.0;Apartment
2889612;Private room;Sao Paulo;SAO PAULO;Vila Andrade;0;0.0;4;1.0;23.0;Apartment
12285934;Private room;Sao Paulo;SAO PAULO;Vila Andrade;0;0.0;1;1.0;21.0;Apartment
15313503;Private room;Sao Paulo;SAO PAULO;Capão Redondo;0;0.0;2;1.0;21.0;Apartment
15902995;Private room;Sao Paulo;SAO PAULO;Campo Limpo;0;0.0;3;1.0;22.0;House
16296325;Private room;Sao Paulo;SAO PAULO;Jardim São Luís;0;0.0;1;1.0;15.0;Apartment
17992546;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;0;0.0;2;2.0;31.0;House
8556656;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;0;0.0;2;1.0;22.0;Apartment
11313396;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;2;1.0;27.0;Apartment
2000204;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;9;5.0;1;1.0;19.0;House
14167347;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;3;1.0;37.0;House
13330363;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;9;5.0;2;1.0;31.0;Apartment
7885253;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;1;1.0;21.0;House
17245751;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;2;2.0;14.0;House
5224359;Private room;Sao Paulo;SAO PAULO;Jardim São Luís;0;0.0;2;1.0;15.0;Apartment
3272722;Private room;Sao Paulo;SAO PAULO;Santo Amaro;2;0.0;3;1.0;19.0;Apartment
18656084;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;6;3.0;31.0;House
16174708;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;0;0.0;1;1.0;28.0;House
3820746;Private room;Sao Paulo;SAO PAULO;Santo Amaro;34;5.0;2;1.0;22.0;Apartment
7291092;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;2;1.0;41.0;House
18997998;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;2;1.0;31.0;Apartment
13265007;Private room;Sao Paulo;SAO PAULO;Santo Amaro;1;0.0;1;1.0;19.0;Apartment
10058573;Private room;Sao Paulo;SAO PAULO;Moema;1;0.0;7;7.0;21.0;House
18485739;Private room;Sao Paulo;SAO PAULO;Campo Limpo;0;0.0;1;1.0;31.0;Apartment
16026262;Private room;Sao Paulo;SAO PAULO;Jardim São Luís;0;0.0;2;1.0;31.0;House
13750620;Private room;Sao Paulo;SAO PAULO;Santo Amaro;2;0.0;1;1.0;15.0;Apartment
11276455;Private room;Sao Paulo;SAO PAULO;Jardim São Luís;0;0.0;4;1.0;37.0;Condominium
18890820;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;37.0;Apartment
18041926;Private room;Sao Paulo;SAO PAULO;Santo Amaro;3;5.0;1;1.0;27.0;Apartment
14373188;Private room;Sao Paulo;SAO PAULO;Jardim São Luís;0;0.0;1;1.0;19.0;Apartment
17696445;Private room;Sao Paulo;SAO PAULO;Vila Andrade;0;0.0;1;2.0;31.0;Apartment
9639879;Private room;Sao Paulo;SAO PAULO;Santo Amaro;3;4.5;1;1.0;31.0;House
14011414;Private room;Sao Paulo;SAO PAULO;Jardim São Luís;4;5.0;1;1.0;16.0;Apartment
18160317;Private room;Sao Paulo;SAO PAULO;Campo Limpo;1;0.0;2;1.0;18.0;Apartment
6640130;Private room;Sao Paulo;SAO PAULO;Campo Grande;1;0.0;2;1.0;22.0;Guest suite
10178134;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;2;1.0;34.0;House
15819754;Private room;Sao Paulo;SAO PAULO;Socorro;1;0.0;2;1.0;34.0;House
17827023;Private room;Sao Paulo;SAO PAULO;Campo Grande;2;0.0;3;1.0;22.0;Apartment
18615184;Private room;Sao Paulo;SAO PAULO;Socorro;0;0.0;2;1.0;18.0;Apartment
14799888;Private room;Sao Paulo;SAO PAULO;Socorro;2;0.0;3;1.0;37.0;House
16559106;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;13.0;House
16144886;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;31.0;House
11826512;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;2;1.0;32.0;House
16878502;Private room;Sao Paulo;SAO PAULO;Cidade Dutra;0;0.0;6;3.0;31.0;Apartment
7090594;Private room;Sao Paulo;SAO PAULO;Campo Grande;17;4.5;2;1.0;37.0;Apartment
15616248;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;24.0;House
16476949;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;30.0;House
13020123;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;11.0;House
142789;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;36.0;Apartment
17174082;Private room;Sao Paulo;SAO PAULO;Cidade Dutra;2;0.0;2;1.0;37.0;House
202799;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;19.0;Dorm
15849348;Private room;Sao Paulo;SAO PAULO;Campo Grande;0;0.0;1;1.0;19.0;Apartment
16538718;Private room;Sao Paulo;SAO PAULO;Socorro;9;5.0;2;1.0;35.0;Guest suite
16145351;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;2;1.0;33.0;House
18504470;Private room;Sao Paulo;SAO PAULO;Campo Grande;0;0.0;2;1.0;31.0;Condominium
15484399;Private room;Sao Paulo;SAO PAULO;Santo Amaro;3;5.0;2;1.0;26.0;Apartment
17358379;Private room;Sao Paulo;SAO PAULO;Socorro;1;0.0;1;1.0;35.0;House
11842166;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;2;1.0;30.0;Condominium
14237422;Private room;Sao Paulo;SAO PAULO;Santo Amaro;1;0.0;2;1.0;31.0;Apartment
17696422;Private room;Sao Paulo;SAO PAULO;Cidade Dutra;3;4.5;2;1.0;37.0;House
4699774;Private room;Sao Paulo;SAO PAULO;Campo Grande;15;5.0;2;1.0;21.0;Apartment
13465186;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;19.0;Apartment
14788204;Private room;Sao Paulo;SAO PAULO;Cidade Dutra;2;0.0;1;1.0;15.0;House
16543344;Private room;Sao Paulo;SAO PAULO;Campo Grande;0;0.0;4;1.0;22.0;Apartment
17971071;Private room;Sao Paulo;SAO PAULO;Campo Grande;0;0.0;1;1.0;19.0;Apartment
5182458;Private room;Sao Paulo;SAO PAULO;Moema;1;0.0;2;1.0;34.0;Apartment
16094033;Private room;Sao Paulo;SAO PAULO;Santo Amaro;1;0.0;2;1.0;30.0;House
15858610;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;0;0.0;1;1.0;31.0;Apartment
14949799;Private room;Sao Paulo;SAO PAULO;Saúde;0;0.0;2;1.0;19.0;House
841850;Private room;Sao Paulo;SAO PAULO;Santo Amaro;18;5.0;2;1.0;19.0;Apartment
15302182;Private room;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;1;1.0;31.0;Apartment
16200928;Private room;Sao Paulo;SAO PAULO;Morumbi;1;0.0;1;1.0;31.0;Apartment
18958031;Private room;Sao Paulo;SAO PAULO;Santo Amaro;1;0.0;2;1.0;31.0;Apartment
19408630;Private room;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;1;1.0;18.0;Guest suite
12071049;Private room;Sao Paulo;SAO PAULO;Campo Belo;1;0.0;1;1.0;25.0;Bed & Breakfast
15234809;Private room;Sao Paulo;SAO PAULO;Santo Amaro;21;4.5;8;6.0;15.0;Bed & Breakfast
13828152;Private room;Sao Paulo;SAO PAULO;Vila Mariana;2;0.0;2;1.0;25.0;House
16266717;Private room;Sao Paulo;SAO PAULO;Saúde;0;0.0;2;1.0;22.0;House
3119354;Private room;Sao Paulo;SAO PAULO;Vila Mariana;5;5.0;2;1.0;21.0;House
6899853;Private room;Sao Paulo;SAO PAULO;Moema;17;5.0;3;1.0;31.0;Apartment
17683751;Private room;Sao Paulo;SAO PAULO;Vila Mariana;5;5.0;2;1.0;26.0;Apartment
5981046;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;3;4.5;2;1.0;19.0;House
18269760;Private room;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;1;1.0;31.0;House
14299681;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;0;0.0;2;1.0;25.0;Apartment
10991697;Private room;Sao Paulo;SAO PAULO;Campo Grande;4;5.0;1;1.0;28.0;Apartment
13885562;Private room;Sao Paulo;SAO PAULO;Campo Grande;0;0.0;2;1.0;15.0;Apartment
179175;Private room;Sao Paulo;SAO PAULO;Santo Amaro;4;5.0;2;1.0;39.0;Apartment
9237636;Private room;Sao Paulo;SAO PAULO;Campo Grande;0;0.0;1;1.0;28.0;Apartment
14969540;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;24.0;Apartment
13972365;Private room;Sao Paulo;SAO PAULO;Campo Grande;5;5.0;3;1.0;29.0;Apartment
18986272;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;28.0;Apartment
10337252;Private room;Sao Paulo;TABOAO DA SERRA;Taboão da Serra;0;0.0;2;1.0;15.0;Apartment
7910414;Private room;Sao Paulo;SAO PAULO;Vila Andrade;1;0.0;1;1.0;19.0;Apartment
1450513;Private room;Sao Paulo;SAO PAULO;Vila Andrade;0;0.0;2;1.0;30.0;House
11220090;Private room;Sao Paulo;SAO PAULO;Vila Andrade;0;0.0;1;1.0;12.0;Apartment
18275008;Private room;Sao Paulo;SAO PAULO;Campo Limpo;0;0.0;1;1.0;11.0;House
15085147;Private room;Sao Paulo;SAO PAULO;Vila Andrade;0;0.0;1;1.0;21.0;Apartment
19547596;Private room;Sao Paulo;SAO PAULO;Vila Sônia;0;0.0;2;1.0;31.0;Apartment
17507462;Private room;Sao Paulo;SAO PAULO;Vila Andrade;0;0.0;3;1.0;10.0;Apartment
18508989;Private room;Sao Paulo;SAO PAULO;Vila Andrade;0;0.0;1;1.0;19.0;Loft
10905534;Private room;Sao Paulo;SAO PAULO;Jardim Paulista;22;5.0;2;1.0;22.0;Apartment
417654;Private room;Sao Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;0;0.0;16;1.0;22.0;Other
417664;Private room;Sao Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;0;0.0;16;1.0;22.0;Other
417659;Private room;Sao Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;0;0.0;16;1.0;22.0;Other
16190122;Private room;Sao Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;0;0.0;1;1.0;15.0;House
11343559;Private room;Sao Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;0;0.0;2;1.0;25.0;Earth House
14631682;Private room;Sao Paulo;DIADEMA;Diadema;0;0.0;1;1.0;15.0;House
10512498;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;0;0.0;1;1.0;31.0;House
9248622;Private room;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;2;1.0;34.0;Apartment
14554060;Private room;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;1;1.0;13.0;House
193391;Private room;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;2;1.0;32.0;Dorm
2267842;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;0;0.0;1;1.0;31.0;Apartment
9735480;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;2;1.0;31.0;Apartment
13451125;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;0;0.0;1;1.0;35.0;Apartment
12511565;Private room;Sao Paulo;SAO PAULO;Jabaquara;1;0.0;1;1.0;28.0;Apartment
11002457;Private room;Sao Paulo;EMBU;Embu;0;0.0;4;2.0;40.0;Cabin
15394766;Private room;Sao Paulo;COTIA;Cotia;0;0.0;1;1.0;12.0;Apartment
630065;Private room;Sao Paulo;COTIA;Cotia;0;0.0;3;1.0;39.0;House
17537910;Private room;Sao Paulo;SANTANA DE PARNAIBA;Santana de Parnaíba;0;0.0;1;1.0;25.0;House
17509488;Private room;Sao Paulo;COTIA;Cotia;0;0.0;1;1.0;21.0;House
12655291;Private room;Sao Paulo;COTIA;Cotia;7;5.0;1;1.0;19.0;Apartment
13693593;Private room;Sao Paulo;CARAPICUIBA;Vila Dirce;0;0.0;2;1.0;41.0;House
16169746;Private room;Sao Paulo;COTIA;Cotia;2;0.0;1;1.0;23.0;House
17207636;Private room;Sao Paulo;COTIA;Cotia;0;0.0;2;1.0;28.0;House
6443959;Private room;Sao Paulo;COTIA;Cotia;2;0.0;2;1.0;12.0;Apartment
15888941;Private room;Sao Paulo;COTIA;Cotia;1;0.0;4;2.0;19.0;Apartment
11002437;Private room;Sao Paulo;EMBU;Embu;0;0.0;4;2.0;40.0;House
7886287;Private room;Sao Paulo;SAO PAULO;Vila Sônia;0;0.0;1;1.0;19.0;House
16156194;Private room;Sao Paulo;SAO PAULO;Pinheiros;3;5.0;1;1.0;19.0;Apartment
17902789;Private room;Sao Paulo;SAO PAULO;Moema;0;0.0;2;2.0;40.0;Apartment
3677003;Private room;Sao Paulo;SAO PAULO;Moema;9;5.0;2;1.0;41.0;House
17607150;Private room;Sao Paulo;SAO PAULO;Vila Mariana;0;0.0;8;1.0;15.0;House
18946518;Private room;Sao Paulo;SAO PAULO;Butantã;0;0.0;2;1.0;28.0;Apartment
2791627;Private room;Sao Paulo;BARUERI;Barueri;1;0.0;2;1.0;25.0;Apartment
15431598;Private room;Sao Paulo;SAO PAULO;Butantã;0;0.0;1;1.0;25.0;Apartment
15379106;Private room;Sao Paulo;SAO PAULO;Vila Leopoldina;0;0.0;2;1.0;11.0;Apartment
19144044;Private room;Sao Paulo;SAO PAULO;Jardim Paulista;1;0.0;1;1.0;22.0;Apartment
17029287;Private room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;1;1.0;28.0;Apartment
13951333;Private room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;2;1.0;37.0;Apartment
5251680;Private room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;1;1.0;37.0;Apartment
18893289;Private room;Sao Paulo;SAO PAULO;Consolação;0;0.0;2;1.0;11.0;Apartment
5263036;Private room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;1;1.0;40.0;Apartment
9277867;Private room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;2;1.0;37.0;Loft
4236338;Private room;Sao Paulo;SAO PAULO;Consolação;4;5.0;3;1.0;22.0;Apartment
15707445;Private room;Sao Paulo;SAO PAULO;Santa Cecília;4;5.0;2;1.0;13.0;Apartment
8888045;Private room;Sao Paulo;SAO PAULO;Consolação;5;5.0;1;1.0;15.0;Apartment
6640858;Private room;Sao Paulo;SAO PAULO;Consolação;8;5.0;1;1.0;40.0;Apartment
10245673;Private room;Sao Paulo;SAO PAULO;Consolação;0;0.0;1;1.0;36.0;Apartment
7809645;Private room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;2;1.0;22.0;Apartment
16538076;Private room;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;2;1.0;26.0;Apartment
17493532;Private room;Sao Paulo;COTIA;Cotia;5;5.0;2;2.0;12.0;Apartment
18912782;Private room;Sao Paulo;COTIA;Cotia;1;0.0;1;1.0;15.0;House
17256585;Private room;Sao Paulo;SAO PAULO;Jardim Ângela;0;0.0;2;1.0;31.0;House
16594936;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;2;1.0;31.0;Apartment
13078643;Private room;Sao Paulo;SAO PAULO;Jabaquara;0;0.0;1;1.0;15.0;Apartment
11481421;Private room;Sao Paulo;SAO PAULO;Campo Belo;0;0.0;2;1.0;25.0;Apartment
6537500;Private room;Sao Paulo;SAO PAULO;Vila Mariana;24;5.0;1;1.0;27.0;Apartment
17526795;Private room;Sao Paulo;SAO PAULO;Saúde;0;0.0;2;1.0;18.0;House
14338500;Private room;Sao Paulo;SAO PAULO;Vila Mariana;7;5.0;2;1.0;22.0;Apartment
17421498;Private room;Sao Paulo;SAO PAULO;Saúde;0;0.0;4;2.0;25.0;Apartment
13892085;Private room;Sao Paulo;SAO PAULO;Saúde;1;0.0;1;1.0;24.0;Apartment
4208820;Private room;Sao Paulo;SAO PAULO;Saúde;4;4.5;2;1.0;27.0;Apartment
2413326;Private room;Sao Paulo;SAO PAULO;Saúde;0;0.0;2;1.0;37.0;Apartment
16557244;Private room;Sao Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;0;0.0;1;1.0;22.0;House
208275;Private room;Sao Paulo;SAO PAULO;Vila Sônia;0;0.0;1;1.0;25.0;Apartment
9227076;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;10;5.0;1;1.0;20.0;House
12713135;Private room;Sao Paulo;SAO PAULO;Vila Andrade;0;0.0;1;1.0;12.0;Apartment
1084196;Private room;Sao Paulo;SAO PAULO;Morumbi;10;4.5;1;1.0;30.0;House
3697624;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;1;1.0;37.0;Apartment
16467331;Private room;Sao Paulo;SAO PAULO;Santo Amaro;1;0.0;1;1.0;25.0;Apartment
8088845;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;8;5.0;1;1.0;28.0;Apartment
19069592;Private room;Sao Paulo;SAO PAULO;Santo Amaro;0;0.0;2;1.0;19.0;Apartment
8273370;Private room;Sao Paulo;SAO PAULO;Itaim Bibi;0;0.0;1;1.0;31.0;Apartment
363625;Private room;Sao Paulo;SAO PAULO;Santo Amaro;6;4.5;2;1.0;27.0;House
